,lr,gamma,scores,avg_scores
0,0.001,0.99,"[-357.90048889350766, -295.7103908202587, -121.184342336162, -99.83124124734246, -90.13273421895768, -95.35792514445828, -117.10473732849475, -187.5229857328797, 14.691482501148059, -147.2996660332343, -323.304181341294, 1.9401866364489422, -477.71231455105544, -361.8734214208088, -388.8409270710693, -101.87031368613256, -127.8622152650974, -206.18685101994885, -144.52537756715566, -131.58039963876018, -162.51743009734022, -251.71885700019234, -129.42067017379716, -144.60596612498853, -350.20881453103425, -279.8309920983445, -70.32111809416692, -136.08026005461628, -30.130162950383863, -290.23593718748504, -431.0697353684549, -100.0551329840904, -324.41565010326127, -107.76920296513612, -86.02090279980742, -243.05986010648476, -294.5795619020465, -302.1531487429284, -286.8654139534252, -72.22974034785477, -22.089299512715016, -152.8654812168616, -98.06525082325047, -258.2789110152469, -213.92155629384845, -299.1946713668561, -82.45618839992915, -80.13023355653402, -154.9038009954404, -208.22327243065502, -93.67365149427455, -86.38340943675763, -130.642233602457, -210.50071953085143, -258.62323627214744, -93.01780741018852, -126.28527392449267, -304.17764623225133, -89.78356730417039, -201.15738375194536, -325.4219735670187, -108.94284132311145, -106.53782725502123, -10.679202240922706, -273.44526214111687, -150.80223875867227, -277.0305736197257, -41.99372491304062, -120.57021777132974, -154.13078442038065, -190.21768491536153, -77.95551368071494, -136.92845169998196, -151.73107507832833, -104.85853473499958, -106.6336249336573, -102.57379355240263, -122.01848858873213, -119.48467975574547, -290.14100806730596, -101.61886675244894, -114.4078148649154, 7.052218206241406, -85.73697807758444, -345.35916563842386, -100.3816867340225, -263.9935315609696, -199.23879761820368, -116.32814344551163, -124.29431792269267, -226.7055859403166, -85.17216508816007, -106.45140022465183, 23.244344337279628, -142.24388281923567, -144.97920992543519, -140.19327555356037, -127.49955466024747, -105.49912750640391, -145.86571265577004, -135.2406695079331, -134.57264042394377, -65.61726135294126, -92.8186438356116, -101.9110323573349, -362.48649747444676, -75.44885321865434, -207.6605331385702, -77.00236306738935, -124.47531562505219, -90.71899882641952, -117.23676842319999, -158.75780678045112, -259.1750816990965, -193.8206996406773, -109.25644120004434, -135.80214130230917, -93.1556497149889, -384.15608442514497, -132.31088004038713, -275.2468885695672, -102.33924090835576, -129.18167740509205, -93.75506853504316, -149.80315964200656, -52.95363660600631, -209.4481518016025, -406.3174686854029, -96.39697653671065, -123.45433071213907, -161.9859657098346, -148.61743439885925, -134.9155525981912, -131.78210946844519, -92.53850655843719, -88.41886721687374, -52.69621398600812, -74.48796415111829, -348.01794731246594, -436.4515724520591, -87.85850640236063, -50.48159841815665, -266.1596915945969, -65.39188241999828, -57.477182214625934, -126.34918149244872, -31.08460923982004, -76.67802795425685, -78.16630153875064, -79.89208578323195, -8.432250238708392, -305.3294072846262, -72.41287502478734, -137.6604293088966, -109.81807095640772, -373.8637612854264, -92.70308100299839, -114.85194449038006, -72.3279201433259, -20.939597297682866, -109.83414373642836, -105.2188137401667, -294.8517785082768, -327.8077214498098, -95.63552774977255, -78.12118263490675, -81.68246984314598, -98.61313207239168, 54.08535916945422, 33.03659251749593, -141.0618380197295, -150.22861472076903, -326.22147550746695, -102.56266749243662, -163.44932250681666, -131.66312939436742, -171.22568206281878, -153.43351582981904, -176.7908623909372, -76.86460067100717, -230.7085945056163, -127.10764049417507, -106.62426444747915, -66.02940911730566, -65.79617051503809, -160.7029030645705, -373.69052219082334, -51.844567419901054, -275.70196700934264, -110.00613053591374, -70.02005560396685, -62.43278530463961, -198.94141154231986, -79.75690977247677, -157.070269922514, -106.1643520071502, -81.17275922235781, -24.255851668250443, -282.572971119662, -117.1700789101415, -53.15091059082119, -63.32059445661781, -37.37870517499884, -47.22518087180731, -114.46387860035031, -193.2532637147168, -186.31107885848607, -112.83268582367211, -66.70092744140211, -456.32713272107526, -89.34010861317225, -76.47851597406319, -123.55214261346117, -98.65853027051628, -124.88967833268154, -75.49746321458008, -146.92914976874897, -197.89608367382624, -99.02292766816869, -137.07777750276665, -65.05462208308118, -229.02262711034854, -328.72679222861314, -114.71973565271163, -52.434128241469665, -107.04341766048846, -131.1464130620044, -226.36920057608734, -117.5013621729261, -114.48781373329271, -150.6685235666447, -265.40432702295027, -83.32415988037003, -95.46759139973686, -56.390807727474254, -104.24003959494576, -2.670901362548804, -39.71085305940373, -113.40068959131406, -121.9641804677983, -75.37489542939099, -133.61305010215398, -156.53368888961666, -43.3606106293154, -85.01322858220622, -231.88157048246907, -124.73452837031135, -134.47826796057802, -146.5054867897187, -107.48648527542049, -31.55012600683284, -181.3123153869381, -170.80612518363634, -294.09790916221834, -131.15079608635352, -106.88623242947595, -75.59895624498623, -54.77993600494578, -70.95227492904985, -114.76024881280861, -159.39454593439464, -179.8656906122718, -117.81816442083114, -146.17120644084903, -99.15754388576515, -156.8419096766892, -89.48384271913918, -283.71035302410445, -112.26287380020005, -196.88568800850982, -275.35562113741673, -103.24645054163469, -107.52817651460701, -69.16267060375947, -0.22418392160943768, -118.35224773471597, -259.804414894907, -188.7150014204523, -128.15334521032418, -131.0546409823183, -123.51597948886496, -76.35702624059482, -122.85744278319629, -63.28366775118726, -185.89927303645254, -58.004953546354514, -78.77426515565313, -86.01976406019776, -83.27221868718459, -68.07577594314058, -81.7690890239056, -80.53940040991378, -98.86066293169637, -86.83194464008542, -57.96071588481543, -74.10660254488909, -49.93857649310446, -189.63581356936538, -45.787036016783674, -82.37527319292221, -94.00762605485254, -156.47529901358476, -112.14922559562979, -90.5455809627896, -118.4680772472655, -158.91247401348602, -83.84134053150986, -115.64591931392968, -138.25928531520952, -81.26062782603982, -85.5122472573066, -84.02840536800375, -89.17851150021976, -331.02583268343903, -47.673945408475234, -111.13911730732391, -215.5633267263068, -16.511744998203298, -88.92313123682759, -110.26718644867391, -99.41883565672971, -143.3372298794894, -180.98157071826688, -227.95350780366516, -28.894368588849375, -135.60069410617646, -82.64454820085997, -127.59197547044376, -110.56863862434871, -330.6405229655864, -83.50856298754866, -171.29620161292394, -164.7366338930526, -116.40718538871664, -83.37106981315681, -308.1313237465731, -65.08750555039387, -131.20330139466992, -74.30090528760253, -102.808451677707, -121.25845878264303, -130.83169494733616, -140.8142781539654, -57.95352427396368, -55.867376023103304, -78.14183979931289, -125.75105226129901, -107.41508239965633, -63.77998493144571, -141.08950696953428, -68.42830590594508, -46.603888253079944, -116.33669765348198, -130.24131821951136, -109.23422978513604, -94.00086988020868, -127.5346167557006, -108.65095782749069, -56.76401156914619, -75.16504878202566, -123.1504144070268, -209.62244919437944, -91.28538467021176, -26.718216074970684, -115.59159501117738, -107.5873830672195, -193.4488260004607, -74.42708325220643, -331.579935466553, -171.38558522322322, -113.37474556928849, -102.67426884799755, -125.21495735658205, -155.97428523064758, -69.03442342082234, -77.29345852000073, -75.98510735102099, -143.795401757398, -4.193589872093128, -94.13946936259006, -62.46740563632194, -100.00613536415327, -96.83042956678422, -120.40100257317216, -86.39959418942178, -58.12940966210763, -70.63517003998206, -155.15961115980588, -59.9235610129039, -104.31937018257085, -83.0920338431716, -136.95674489352353, -98.36690690061376, -116.5125244837319, -72.47033190754622, -246.0772602986659, -114.35240158957802, -81.71446298466768, -133.90844866238305, -98.76216797180994, -85.24165785037303, -58.97593968331009, -81.90974357380614, -87.65602058602425, -171.51762601415004, -120.63201048776928, -180.94785370872268, -156.05096218264225, -109.53247175088178, -248.06465318012403, -114.71557624394086, -111.8146812180311, -57.4990120780159, -126.5038936972584, -139.43508805745893, -204.7804294830494, -137.06661554170532, -105.27715777926016, -80.7298908971296, -148.27402297810727, -57.76254471294519, -111.75654956883398, -105.69150971642354, -80.79479822430993, -89.00648848852003, -76.6032381409784, -155.40689615950777, -94.94580142706056, -99.4952221036114, -122.50188426869522, -61.07447957509098, -97.09160823554997, -132.4843126641946, -64.55167638515127, -95.23529229992297, -102.9568417467754, -126.38723872603136, -90.37651131013646, -84.2636487516535, -161.4968859348231, -162.94946347841702, -109.51944501439584, -83.66013920922141, -137.14212117947972, -60.574019515498414, -100.14716511896822, -32.51307960953672, -102.51519574502143, -82.4784441365313, -144.63218939647095, -61.22697625983733, -54.35027544142197, -31.025815592654112, -26.116547281595928, -113.53422816633493, -108.66266479374306, -254.11979233113533, -150.13323980609198, -125.24613676124326, -57.41721737431257, -69.99871586251838, -62.29139376393869, -74.58445346168193, -87.43379959389857, -50.25130978407577, -45.427678096633684, -137.62500359798824, -257.11186601661785, -130.9275453690235, -44.592669906966215, -109.85543176467932, -46.732029729538766, -96.50420479511641, -179.0878335445033, -165.47976840109345, -86.05695309689409, -114.16683497535415, -165.45811281160104, -120.7925557593853, -84.51829029097274, -107.34734015057916, -67.49197627001192, -297.1502336952053, -89.23846780928346, -63.53442530466465, -135.08755924671985, -80.1592266991425, -95.54949727984291, -124.27238941700082, -54.71508781817474, -71.71887518041862, -145.35672108287056, 10.1993651934648, -130.41911627060944, -74.84681860385393, -67.28693516243447, -91.8412990562019, -193.5754138193405, -78.41959201804701, -244.45435364320662]","[-357.90048889350766, -326.80543985688314, -258.26507401664276, -218.65661582431767, -192.95183950324568, -176.68618711011445, -168.17455142702593, -170.59310571525765, -150.00592924676812, -149.73530292541471, -165.51429187231284, -151.5597519965827, -176.64841065461906, -189.87876856648975, -203.14291246679508, -196.81337504300367, -192.75742446783272, -193.50350372072805, -190.92570760738215, -187.95844220895106, -186.7469654417315, -189.70023323984336, -187.07938267175442, -185.3096569823058, -191.90562328425494, -195.287368238643, -190.65898860366244, -188.70974829833935, -183.24148673461676, -186.80796841637905, -194.68738025354278, -191.73012252637236, -195.75089608930838, -193.16319923271507, -190.10199076320342, -191.5730426894057, -194.35700266812572, -197.19374335430473, -199.4930169594104, -196.31143504412148, -192.0621146653067, -191.12886148796275, -188.96459147250434, -190.53991691665757, -191.05950890281736, -193.4102733042095, -191.04954809348013, -188.73872904062713, -188.04822030501106, -188.45172134752391, -186.59332782098963, -184.66621400590824, -183.64689362093748, -184.1441866933433, -185.49835123113974, -183.84691294862276, -182.83705963240993, -184.92913871171754, -183.31650190819977, -183.61384993892887, -185.93857327709426, -184.6967066326752, -183.45608949969653, -180.75645063627826, -182.1824323517373, -181.7069748730545, -183.12971515285557, -181.05418588462297, -180.17760663660425, -179.80550917637248, -179.95215953889345, -178.53553945752984, -177.96557935126205, -177.61105902324945, -176.6410253660728, -175.71987536038313, -174.76992624599376, -174.09362576320837, -173.40237328210125, -174.8616062169163, -173.9573748655031, -173.23116071915447, -171.05907181643886, -170.04333260526204, -172.10587181741687, -171.27186966528438, -172.3376358939704, -172.643330913564, -172.01057599819262, -171.48039535290928, -172.08726557914454, -171.14253622598167, -170.44693261306415, -168.3863871135924, -168.11120285786234, -167.87024459814953, -167.58491502037026, -167.17588073098125, -166.55288322366226, -166.34601151798336, -164.1194133241276, -162.50803582016445, -161.95236501033224, -161.88223903621497, -162.00002201759872, -164.67130774089858, -164.25474889980018, -164.45612437385714, -165.3730628295425, -165.14481932546067, -162.8189675003119, -164.0107370509084, -160.82119197320236, -159.79420857598524, -157.8440063016813, -157.9178675768204, -157.99726683719254, -156.8669548241429, -159.26326189272282, -159.2705666967391, -160.39786128146136, -158.904065120543, -158.90167519285598, -158.3931662169565, -156.38910966806623, -154.12033611314283, -155.5116064502172, -158.21397853652508, -158.87664667238835, -157.20883060763487, -154.51799291104868, -155.00361592519636, -153.10861495014566, -153.34874401517874, -153.41392005276506, -151.86751012386895, -149.44867664470857, -147.17202479879043, -147.78355013238087, -151.4257684534229, -152.08346052231937, -151.05962169433232, -152.7405661020458, -150.81169581609333, -149.2472520753011, -147.51879717655703, -147.00508138495596, -146.97055932893315, -146.20318433436623, -144.91987246789202, -144.06745845533635, -146.25691843381503, -145.67462484803832, -144.94622194581876, -143.45817029266138, -146.26662983141378, -145.93080790219884, -144.03755088478013, -143.86299441317166, -142.06081654862905, -139.90493825032314, -139.8676979744937, -141.75083748702625, -144.92212267911512, -143.1440253352017, -142.41721477396402, -140.46373373619824, -141.02992780779175, -139.2833720383839, -137.41169826900514, -136.92013980004884, -137.64287081044938, -139.5358010485242, -139.04411697266528, -139.63002485038345, -139.88031989499058, -140.5668387800947, -140.8809890525056, -141.45405087885752, -139.3212868048945, -140.61218408242618, -140.7391823387188, -141.875947165256, -141.6788714756532, -138.88324152441933, -139.4864536877248, -140.58342359402334, -139.10948129204033, -140.70321952767864, -140.56033765381088, -138.99348235044738, -138.76608855261216, -139.69098866578884, -140.7210012068864, -140.8692650779192, -140.48111649873636, -139.8909113354243, -138.85847430550436, -140.6292127416369, -140.34225640418063, -139.5213588150095, -138.80883835533623, -138.5264527935568, -138.0705181639188, -138.19604662634893, -136.5037142887516, -137.61233654514993, -136.66405807200098, -136.56104371574108, -139.8795618867013, -139.86577298456885, -139.4581904600775, -139.1061338184076, -137.5009683041218, -136.81165809104186, -136.4740683111872, -136.5853383958516, -137.63274273543996, -134.7814111678702, -134.829080142494, -132.72715747762916, -133.99399133964909, -135.9894424878843, -136.19908915906097, -135.2253988450556, -135.76629665560043, -134.98327926820446, -133.1837965871113, -133.39484044347344, -133.30517527368497, -133.19200085225305, -134.359869778494, -133.84395585131577, -133.4808106706287, -133.11933368231905, -133.2775454060998, -132.77729227986518, -132.42952116894804, -130.08334859173652, -126.93847467189389, -126.81363856216421, -127.6449530790042, -126.54869305195437, -126.32838033404757, -126.60374079772336, -127.65906468762354, -128.59556387892846, -129.17356627899167, -129.85695813150133, -130.13290212642323, -130.36408088410448, -129.1239099651276, -130.1078424667161, -131.67221726524932, -131.88554451654878, -129.21576922798926, -129.04472798040916, -128.44400789555482, -128.43025144341206, -129.3684579585633, -129.864061980543, -130.61053074926403, -128.84019460838957, -127.02382945829996, -127.05904961965987, -127.84625689007771, -127.92427061883762, -129.77524282835475, -131.43872515805128, -133.73794796331137, -135.0808857944882, -134.61106415269688, -132.4241311627683, -132.09013119388152, -130.45787980802945, -130.32477099143293, -131.2105583197538, -131.56337317566013, -131.07699800385402, -131.61889840696713, -130.54697225679962, -130.0394661142638, -130.201797897621, -130.1743404839598, -131.37537150917396, -130.3483920139918, -127.39922944364008, -127.74098141004308, -125.8166839268215, -125.39738038089374, -125.51487071509315, -125.6959368661459, -124.69512938003965, -124.76587972871573, -123.77478418833874, -123.45420669371613, -123.1418648664236, -124.79566448543476, -122.42780513440597, -122.07985707723374, -122.48842423187406, -123.41997127744372, -124.16767648165003, -124.60088048255986, -124.64092246902902, -124.29751457201672, -123.27281718874696, -123.30094952364952, -124.0165331023876, -120.26586805343723, -120.22758943987857, -120.303088333818, -119.9593520226856, -122.28302504681481, -121.51086771757276, -121.8672842585002, -122.5536260280758, -120.73978264131955, -120.63878467700616, -120.37067876646523, -120.7143209022017, -119.85746692989312, -118.38001471478964, -119.51235243629915, -119.27695483977297, -119.56252760422987, -119.0775089556184, -118.089736704562, -118.02040946907623, -120.18193656139914, -119.51033695560818, -118.56925570150791, -119.38338044163474, -119.59277638152454, -119.86257900238137, -121.90149184389762, -122.52565788577606, -123.44058236912873, -123.04958452609164, -122.85802723819072, -123.31686287172323, -123.28904932017505, -123.13185521281854, -123.27778434926502, -122.98632582367398, -121.44892851684243, -121.45909375575233, -121.1884619001431, -120.36120688156038, -120.69723709850152, -121.06601889749265, -119.71893462615404, -119.17424035085249, -117.53567444142544, -117.31650877841322, -117.18765515292058, -117.7070117580277, -118.24572197625317, -118.10383934265414, -117.70788734234631, -117.34544602707265, -117.64301361289374, -117.37768581538751, -116.18315591172872, -116.34749642298284, -115.85495115688815, -116.89460098970136, -114.80176829198238, -116.9949389086459, -116.73993788079304, -115.12012912511176, -115.11440730817537, -115.29127511659513, -116.15939126286403, -116.84749365785618, -116.436905765709, -114.59871269027015, -114.1495166936396, -112.9099191402573, -112.54076742406001, -111.93028168553457, -112.16677277677017, -111.90650264460606, -112.4776759928259, -111.48267920435558, -111.4839237655131, -111.40253281435642, -112.0939312853525, -111.8604447086097, -112.222880651004, -112.23611009919667, -112.80028354403274, -112.79534598372192, -113.0921517821584, -113.23724794238571, -114.95695451992347, -115.60109277088822, -114.52187926504122, -115.40309339149722, -115.56696233928609, -115.47930265724129, -114.50430906393856, -114.20191424372032, -114.17301863995264, -114.70351412762152, -114.32070949236433, -115.29177462413647, -115.69582505282361, -115.4085569171803, -117.07659717072116, -117.3686304605875, -117.64649321908777, -117.32969822486575, -115.28447883500394, -116.20209026149377, -117.138503383251, -116.35353627140499, -117.24119039921557, -117.1592579958186, -117.53932636111293, -117.1227634516751, -116.80695664856852, -116.0540560385501, -114.58246894275653, -115.18359014175324, -114.59361558210126, -115.32123906168776, -114.99477732125392, -114.88404315604653, -112.80265676907761, -112.57831593495304, -111.83627000117932, -111.51374678889073, -110.99519169885508, -111.11383392372277, -109.06208910372479, -109.67508643548115, -109.2668185346358, -109.3664459692763, -109.95333031184745, -110.3702403588052, -110.1571178594758, -109.58557647002837, -110.37746243908354, -110.42452887400748, -110.64458212720403, -109.71220240068641, -109.66320353414005, -109.85018812619091, -109.88561495046028, -109.8136016539992, -109.89106552588262, -109.03795670527435, -107.99670899589519, -108.03970897970717, -108.18632692884252, -109.45217868459686, -109.86700150438288, -110.55182275630385, -110.37434444222671, -109.84282745678163, -108.36951690247723, -108.20250759039195, -108.80966342558123, -108.1562605733102, -107.53466352360437, -106.97642529957962, -108.80327312722375, -106.79674922624845, -105.52882007308587, -105.49362693503977, -104.93420454385519, -104.64709701824053, -104.87823250137907, -105.84268595118179, -105.9303208969507, -106.31213817319406, -106.52876528373608, -107.694754942609, -107.59854315189283, -108.0473424970354, -107.722200906094, -109.72539894737821, -109.41377359973933, -109.18512191089175, -109.95470340673788, -110.04994397332948, -109.45384283452984, -110.09733111857082, -109.60128829492687, -109.48755670829932, -109.5715564701928, -108.48589374925203, -108.6249596671208, -108.64872453408387, -106.86082128272156, -106.63571025738779, -107.7543197657345, -107.19943119929114, -108.65635305600512]"
